time,stateRun,private,price,windSpeed,sunshineHour,temperature,special
2022-06-30-11,64.9,22.2,599,3.3,1,32.1,0
2022-06-30-12,241.8,22.2,599,4,1,32.6,0
2022-06-30-13,16.8,22.2,599,3.7,1,32.2,0
2022-06-30-14,80,22.2,599,3.1,1,32.6,0
2022-06-30-15,80,22.2,599,3.5,1,32.5,0
2022-06-30-16,18,22.2,599,2.9,1,31.6,0
2022-06-30-17,15,22.2,599,2.6,0.7,30.7,0
2022-06-30-18,80,22.2,599,1.4,0,29.2,0
2022-06-30-19,18,22.2,599,0.8,0,28.8,0
2022-06-30-20,18,22.2,599,0.3,0,28.3,0
2022-06-30-21,16.8,22.2,599,0.3,0,27.9,0
2022-06-30-22,16.8,22.2,599,0.4,0,27.8,0
2022-06-30-23,16.8,22.2,599,0.5,0,27.4,0
2022-07-01-00,319.8,22.2,599,0.5,0,27.1,0
2022-07-01-01,319.8,22.2,599,0,0,26.4,0
2022-07-01-02,367.8,22.2,599,0,0,26.5,0
2022-07-01-03,367.8,22.2,599,0,0,26.1,0
2022-07-01-04,367.9,22.2,599,0.3,0,26.3,0
2022-07-01-05,367.9,22.2,599,0.4,0,26.4,0
2022-07-01-06,367.8,22.2,599,0,0.9,27.6,0
2022-07-01-07,367.8,22.2,599,0.4,1,28.5,0
2022-07-01-08,220,22.2,599,0.7,1,30.7,0
2022-07-01-09,264.2,22.2,599,1.2,1,32.3,0
2022-07-01-10,266.5,22.2,599,1.9,1,33.4,0
2022-07-01-11,146.6,22.2,599,3.6,1,32.8,0
2022-07-01-12,246.5,22.2,599,4.3,1,32.3,0
2022-07-01-13,169.7,22.2,599,2.3,1,32.7,0
2022-07-01-14,33.8,22.2,599,1.5,1,30.6,0
2022-07-01-15,30.7,22.2,599,1,1,29.6,0
2022-07-01-16,80,22.2,599,2.1,0.9,28.3,0
2022-07-01-17,10.8,22.2,599,1.4,0,27.8,0
2022-07-01-18,10.8,22.2,599,0.5,0,27.5,0
2022-07-01-19,10.8,22.2,599,0.6,0,27.2,0
2022-07-01-20,25.8,22.2,599,0.9,0,27.7,0
2022-07-01-21,10.8,22.2,599,0.6,0,27.5,0
2022-07-01-22,25.8,22.2,599,0,0,27.4,0
2022-07-01-23,98.5,22.2,599,0.9,0,27.6,0
2022-07-02-00,123.5,22.2,599,0.4,0,27,0
2022-07-02-01,261.8,22.2,599,0.4,0,27.1,0
2022-07-02-02,261.8,22.2,599,0,0,26.5,0
2022-07-02-03,256.9,22.2,599,0,0,26.7,0
2022-07-02-04,367.8,22.2,599,0.4,0,26.2,0
2022-07-02-05,367.9,22.2,599,0,0,26.6,0
2022-07-02-06,367.9,22.2,599,1.2,0,27.6,0
2022-07-02-07,367.9,22.2,599,0.6,0.8,28.7,0
2022-07-02-08,319.8,22.2,599,1.4,1,29.6,0
2022-07-02-09,319.8,22.2,599,1.4,1,31,0
2022-07-02-10,198.2,22.2,599,2.2,1,31.7,0
2022-07-02-11,200.2,22.2,599,3.2,1,25.9,0
2022-07-02-12,98.6,22.2,599,2.6,1,25.5,0
2022-07-02-13,98.6,22.2,599,1.7,1,26.7,0
2022-07-02-14,203.5,22.2,599,2.5,1,26.5,0
2022-07-02-15,101.1,22.2,599,1.3,1,27.2,0
2022-07-02-16,123.6,22.2,599,0.8,0.8,27.3,0
2022-07-02-17,123.5,22.2,599,1.3,0,26.7,0
2022-07-02-18,32.5,22.2,599,0.4,0,26.5,0
2022-07-02-19,196.8,22.2,599,1,0,26.7,0
2022-07-02-20,90.9,22.2,599,1.9,0,26,0
2022-07-02-21,123.5,22.2,599,0.8,0,25.7,0
2022-07-02-22,90.9,22.2,599,0.3,0,25.3,0
2022-07-02-23,198.8,22.2,599,0.5,0,25.2,0
2022-07-03-00,178.2,22.2,599,0.5,0,25,0
2022-07-03-01,188.5,22.2,599,0.5,0,24.9,0
2022-07-03-02,183.5,22.2,599,0,0,24.8,0
2022-07-03-03,256.8,22.2,599,0,0,24.9,0
2022-07-03-04,256.9,22.2,599,0,0,25,0
2022-07-03-05,256.9,22.2,599,0,0,25.5,0
2022-07-03-06,256.9,22.2,599,0,0,27.6,0
2022-07-03-07,307.2,22.2,599,0.9,0.4,29.4,0
2022-07-03-08,256.9,22.2,599,0.8,0.9,29.6,0
2022-07-03-09,256.9,22.2,599,1.1,1,30.9,0
2022-07-03-10,352.5,22.2,599,1.7,1,31.6,0
2022-07-03-11,256.9,22.2,599,1.8,1,32.7,0
2022-07-03-12,183.3,22.2,599,2.5,1,33.4,0
2022-07-03-13,188.6,22.2,599,2.6,1,33.1,0
2022-07-03-14,83.5,22.2,599,2.3,1,33.1,0
2022-07-03-15,83.5,22.2,599,2.5,1,32.5,0
2022-07-03-16,84.4,22.2,599,3.5,1,31.5,0
2022-07-03-17,103.4,22.2,599,1.8,0.2,30.7,0
2022-07-03-18,136.3,22.2,599,1.6,0,29.7,0
2022-07-03-19,114.3,22.2,599,1.2,0,28.9,0
2022-07-03-20,114.3,22.2,599,0.9,0,28.1,0
2022-07-03-21,84.3,22.2,599,0.6,0,28.1,0
2022-07-03-22,103.9,22.2,599,0.9,0,27.9,0
2022-07-03-23,103.9,22.2,599,0.6,0,27.5,0
2022-07-04-00,256.9,22.2,599,0.9,0,27.3,0
2022-07-04-01,291.8,22.2,599,0.7,0,27.4,0
2022-07-04-02,391.9,22.2,599,1.1,0,27,0
2022-07-04-03,367.8,22.2,599,0.8,0,26.5,0
2022-07-04-04,367.9,22.2,599,0.7,0,26.7,0
2022-07-04-05,367.9,22.2,599,1,0,27.5,0
2022-07-04-06,367.8,22.2,599,1.2,0.5,28.6,0
2022-07-04-07,367.8,22.2,599,2.1,1,29.8,0
2022-07-04-08,171.9,22.2,599,1.7,1,32,0
2022-07-04-09,219.2,19,599,2.9,0.6,32.9,0
2022-07-04-10,221.8,19,599,2.7,1,34,0
2022-07-04-11,120.9,19,599,4.6,1,33.4,0
2022-07-04-12,306.8,19,599,4,1,32.4,0
2022-07-04-13,86.8,19,599,3.4,1,34.5,0
2022-07-04-14,40.8,19,599,3.8,1,33.5,0
2022-07-04-15,10.8,19,599,4.3,1,30.8,0
2022-07-04-16,40.8,22.2,599,4.6,0.7,25.6,0
2022-07-04-17,98.5,22.2,599,0.7,0,24.8,0
2022-07-04-18,40.8,22.2,599,0,0,25.2,0
2022-07-04-19,10.8,22.2,599,1,0,25.5,0
2022-07-04-20,98.5,22.2,599,0,0,26.1,0
2022-07-04-21,98.6,22.2,599,0.9,0,25.7,0
2022-07-04-22,98.6,22.2,599,0.7,0,25.7,0
2022-07-04-23,203.6,22.2,599,0.9,0,25.2,0
2022-07-05-00,294.5,22.2,599,0.5,0,24.8,0
2022-07-05-01,367.8,22.2,599,0,0,24.9,0
2022-07-05-02,407.8,22.2,599,0,0,24.8,0
2022-07-05-03,527.9,22.2,599,0,0,24.2,0
2022-07-05-04,527.9,22.2,599,0.8,0,24.2,0
2022-07-05-05,527.9,22.2,599,1,0,24.6,0
2022-07-05-06,527.9,22.2,599,1,0,27.9,0
2022-07-05-07,527.9,22.2,599,0.9,0.2,30.3,0
2022-07-05-08,465.8,22.2,599,2.6,1,31.4,0
2022-07-05-09,252.1,22.2,599,2.6,1,32.6,0
2022-07-05-10,251.5,22.2,599,3.5,0.9,32.8,0
2022-07-05-11,251.6,22.2,599,3.3,1,33.3,0
2022-07-05-12,292.7,22.2,599,3.6,1,33.2,0
2022-07-05-13,73.9,22.2,599,4.7,1,32.4,0
2022-07-05-14,119.9,22.2,599,3.9,1,32,0
2022-07-05-15,94.8,22.2,599,2.2,0,28.1,0
2022-07-05-16,80.1,22.2,599,1,0,29.1,0
2022-07-05-17,142.8,22.2,599,0.6,0,28.8,0
2022-07-05-18,142.8,22.2,599,0.8,0,27.9,0
2022-07-05-19,142.8,22.2,599,1.3,0,27.9,0
2022-07-05-20,69.6,22.2,599,1,0,28.2,0
2022-07-05-21,81.4,22.2,599,0.5,0,27.7,0
2022-07-05-22,73.4,22.2,599,0.3,0,26.7,0
2022-07-05-23,259.9,22.2,599,0,0,26.2,0
2022-07-06-00,329,22.2,599,0,0,25.8,0
2022-07-06-01,399.8,22.2,599,0.3,0,25.2,0
2022-07-06-02,527.9,22.2,599,0.5,0,24.9,0
2022-07-06-03,527.9,22.2,599,0,0,25.3,0
2022-07-06-04,527.9,22.2,599,0,0,25,0
2022-07-06-05,527.9,22.2,599,0.3,0,25.6,0
2022-07-06-06,527.9,22.2,599,0,0.6,26.6,0
2022-07-06-07,527.9,22.2,599,0.3,1,28.6,0
2022-07-06-08,449.8,22.2,599,2.1,1,31.2,0
2022-07-06-09,454.8,17.2,590,3,1,32.2,0
2022-07-06-10,334.8,17.2,590,2.6,1,33.5,0
2022-07-06-11,379.9,17.2,598,3.2,1,33.1,0
2022-07-06-12,374.8,17.2,598,3.1,1,33.7,0
2022-07-06-13,89.8,17.2,590,3.3,1,33.6,0
2022-07-06-14,89.8,17.2,590,3.3,1,34.2,0
2022-07-06-15,89.8,17.2,590,3.1,1,33.1,0
2022-07-06-16,84.8,22.2,599,2.5,0.9,32.7,0
2022-07-06-17,184.8,22.2,599,2,0.2,31.5,0
2022-07-06-18,84.8,22.2,599,1.7,0,30.1,0
2022-07-06-19,49.9,22.2,599,1.6,0,29.7,0
2022-07-06-20,184.8,22.2,599,0.5,0,27.6,0
2022-07-06-21,224.6,22.2,599,0.7,0,27.1,0
2022-07-06-22,100.6,22.2,599,0,0,27.2,0
2022-07-06-23,309.8,22.2,599,0.4,0,27.2,0
2022-07-07-00,339.8,22.2,599,0.5,0,26.2,0
2022-07-07-01,319.8,22.2,599,0,0,25.5,0
2022-07-07-02,319.8,22.2,599,0.5,0,25.8,0
2022-07-07-03,367.8,22.2,599,0.5,0,25.5,0
2022-07-07-04,367.8,22.2,599,0,0,25.3,0
2022-07-07-05,367.8,22.2,599,0.5,0,26.4,0
2022-07-07-06,367.8,22.2,599,0.4,0.2,27.6,0
2022-07-07-07,319.8,22.2,599,0.7,0.9,29.5,0
2022-07-07-08,319.8,22.2,599,1,1,31,0
2022-07-07-09,264.2,22.2,599,1.5,1,32.1,0
2022-07-07-10,246.6,22.2,599,2,1,32.8,0
2022-07-07-11,189.1,22.2,599,2.9,1,32.5,0
2022-07-07-12,241.8,22.2,599,2.9,1,33.2,0
2022-07-07-13,146.6,22.2,599,3.3,1,31.5,0
2022-07-07-14,171.5,22.2,599,3.4,1,31.4,0
2022-07-07-15,25.1,22.2,599,2.8,0.6,30.4,0
2022-07-07-16,39.2,22.2,599,2,1,30.6,0
2022-07-07-17,80,22.2,599,2.1,0.7,30.3,0
2022-07-07-18,142.8,22.2,599,0.9,0,30,0
2022-07-07-19,15,22.2,599,1.9,0,29.3,0
2022-07-07-20,15,22.2,599,0,0,27.9,0
2022-07-07-21,13.5,22.2,599,0.4,0,27.8,0
2022-07-07-22,25.8,22.2,599,0,0,27.7,0
2022-07-07-23,125.6,22.2,599,0.6,0,27.4,0
2022-07-08-00,307.7,22.2,599,0,0,26.3,0
2022-07-08-01,491.7,22.2,599,0,0,26.2,0
2022-07-08-02,471.5,22.2,599,0.3,0,26.4,0
2022-07-08-03,449.8,22.2,599,0.9,0,26.4,0
2022-07-08-04,449.8,22.2,599,0.3,0,26.1,0
2022-07-08-05,449.9,22.2,599,0,0,26.5,0
2022-07-08-06,527.9,22.2,599,0.4,0.7,28.6,0
2022-07-08-07,488.8,22.2,599,1.2,1,30.1,0
2022-07-08-08,449.8,22.2,599,2.1,1,31.5,0
2022-07-08-09,428.9,22.2,599,4.2,1,30.6,0
2022-07-08-10,315.2,22.2,599,2.5,1,31.5,0
2022-07-08-11,309.8,22.2,599,3.6,1,31.6,0
2022-07-08-12,409.8,22.2,599,4.2,1,32.5,0
2022-07-08-13,228.2,22.2,599,3.6,1,32.6,0
2022-07-08-14,40.8,22.2,599,4,1,32.8,0
2022-07-08-15,99.8,22.2,599,3.6,0.9,31.8,0
2022-07-08-16,99.8,22.2,599,2.9,0,30.5,0
2022-07-08-17,228.2,22.2,599,2,0,30.1,0
2022-07-08-18,99.8,22.2,599,1.9,0,29.3,0
2022-07-08-19,30,22.2,599,2.1,0,28.9,0
2022-07-08-20,117.9,22.2,599,1.8,0,28.8,0
2022-07-08-21,307.8,22.2,599,1,0,28.7,0
2022-07-08-22,287.9,22.2,599,0.4,0,28.8,0
2022-07-08-23,399.8,22.2,599,0.5,0,28.7,0
2022-07-09-00,104,22.2,599,0.5,0,28.3,0
2022-07-09-01,244.9,22.2,599,0.3,0,27.6,0
2022-07-09-02,372.8,22.2,599,0.3,0,26.8,0
2022-07-09-03,367.8,22.2,599,0,0,27.1,0
2022-07-09-04,367.8,22.2,599,0.3,0,26.7,0
2022-07-09-05,407.9,22.2,599,0,0,26.4,0
2022-07-09-06,407.9,22.2,599,0,0.7,28.2,0
2022-07-09-07,407.9,22.2,599,0.4,1,29.6,0
2022-07-09-08,289.8,22.2,599,0.6,1,31.4,0
2022-07-09-09,289.8,22.2,599,1.2,1,32.3,0
2022-07-09-10,290.9,22.2,599,2,1,31.8,0
2022-07-09-11,121.8,22.2,599,3.1,1,31.8,0
2022-07-09-12,241.8,22.2,599,3.5,1,32.7,0
2022-07-09-13,176.5,22.2,599,3.5,1,33.1,0
2022-07-09-14,246.8,22.2,599,3.3,1,32.7,0
2022-07-09-15,246.8,22.2,599,4.2,1,32.4,0
2022-07-09-16,147.4,22.2,599,2.9,1,32.3,0
2022-07-09-17,147.4,22.2,599,2,0.9,31.3,0
2022-07-09-18,214.8,22.2,599,1.7,0,30.1,0
2022-07-09-19,80.1,22.2,599,0.7,0,29.5,0
2022-07-09-20,82.8,22.2,599,0.4,0,29,0
2022-07-09-21,166.1,22.2,599,0.4,0,29.1,0
2022-07-09-22,10.8,22.2,599,0.7,0,29.3,0
2022-07-09-23,154.6,22.2,599,0.5,0,28.9,0
2022-07-10-00,119.8,22.2,599,0,0,28.9,0
2022-07-10-01,219.8,22.2,599,0.4,0,28.3,0
2022-07-10-02,324.8,22.2,599,0.4,0,28,0
2022-07-10-03,367.8,22.2,599,0.7,0,28.1,0
2022-07-10-04,367.8,22.2,599,0.6,0,27.5,0
2022-07-10-05,367.8,22.2,599,0.5,0,27.4,0
2022-07-10-06,367.9,22.2,599,1.2,0.8,29.2,0
2022-07-10-07,367.9,22.2,599,0.9,1,30.3,0
2022-07-10-08,367.9,22.2,599,1.5,1,31.3,0
2022-07-10-09,368,22.2,599,1.7,1,32.7,0
2022-07-10-10,367.9,22.2,599,1.5,1,33.3,0
2022-07-10-11,439.9,22.2,599,3.4,1,33.3,0
2022-07-10-12,439.9,22.2,599,3.1,1,33.3,0
2022-07-10-13,320,22.2,599,3.6,1,33.4,0
2022-07-10-14,272,22.2,599,3.8,1,32.8,0
2022-07-10-15,276.9,22.2,599,3.7,1,32.7,0
2022-07-10-16,151.8,22.2,599,2.6,1,31.7,0
2022-07-10-17,94.9,22.2,599,2.8,0.1,30.9,0
2022-07-10-18,80.1,22.2,599,1.6,0,30.3,0
2022-07-10-19,80.1,22.2,599,1.5,0,29.7,0
2022-07-10-20,80.1,22.2,599,0.5,0,29.5,0
2022-07-10-21,80.1,22.2,599,1,0,29.3,0
2022-07-10-22,80.1,22.2,599,0.9,0,28.7,0
2022-07-10-23,171.8,22.2,599,0.6,0,28.3,0
2022-07-11-00,268.4,22.2,599,0.7,0,28,0
2022-07-11-01,367.8,22.2,599,0.4,0,27.3,0
2022-07-11-02,367.8,22.2,599,0.3,0,27.8,0
2022-07-11-03,487.9,22.2,599,0.8,0,27.6,0
2022-07-11-04,367.8,22.2,599,0.3,0,27.4,0
2022-07-11-05,367.9,22.2,599,0,0,27.6,0
2022-07-11-06,367.8,22.2,599,1.2,0.8,29,0
2022-07-11-07,367.8,22.2,599,1.2,1,30,0
2022-07-11-08,367.8,22.2,599,1,1,31.7,0
2022-07-11-09,294.5,22.2,599,1.3,1,32.5,0
2022-07-11-10,246.8,22.2,599,1.8,1,32.6,0
2022-07-11-11,146.6,22.2,599,2.5,1,32.4,0
2022-07-11-12,323.9,22.2,599,2.5,1,32.8,0
2022-07-11-13,146.6,22.2,599,2.7,1,33.2,0
2022-07-11-14,21.4,22.2,599,3.1,1,33.4,0
2022-07-11-15,30,22.2,599,3.2,1,33.1,0
2022-07-11-16,80,22.2,599,3.2,1,32.3,0
2022-07-11-17,15,22.2,599,2.1,0.7,31.6,0
2022-07-11-18,15,22.2,599,1.3,0,30.3,0
2022-07-11-19,15,22.2,599,1.7,0,30,0
2022-07-11-20,10.8,22.2,599,1,0,29.7,0
2022-07-11-21,25.8,22.2,599,0.4,0,29.6,0
2022-07-11-22,98.6,22.2,599,0.9,0,29.4,0
2022-07-11-23,198.9,22.2,599,0.5,0,29.2,0
2022-07-12-00,232.4,22.2,599,0.5,0,29.1,0
2022-07-12-01,464.8,22.2,599,0.4,0,28.6,0
2022-07-12-02,407.8,22.2,599,0.5,0,28.1,0
2022-07-12-03,487.9,22.2,599,0.5,0,28.2,0
2022-07-12-04,487.9,22.2,599,0.7,0,28.2,0
2022-07-12-05,487.9,22.2,599,1.1,0,28.5,0
2022-07-12-06,487.9,22.2,599,0.5,0.6,29.4,0
2022-07-12-07,487.9,22.2,599,0.9,0.9,29.9,0
2022-07-12-08,367.8,22.2,599,1,0.7,31.8,0
2022-07-12-09,367.8,22.2,599,1.5,1,32.4,0
2022-07-12-10,319.9,22.2,599,2.1,1,31.4,0
2022-07-12-11,232.5,22.2,599,2.4,1,32.6,0
2022-07-12-12,289.9,22.2,599,2.9,1,33.3,0
2022-07-12-13,165.9,22.2,599,3.4,1,33.2,0
2022-07-12-14,41,22.2,599,4,1,32.7,0
2022-07-12-15,13.5,22.2,599,2.6,1,32.5,0
2022-07-12-16,80,22.2,599,2,1,32.3,0
2022-07-12-17,80,22.2,599,1.3,0.9,30.6,0
2022-07-12-18,13.5,22.2,599,1.2,0,30,0
2022-07-12-19,13.5,22.2,599,0.8,0,29.1,0
2022-07-12-20,15,22.2,599,0.6,0,28.9,0
2022-07-12-21,144.9,22.2,599,0,0,28.3,0
2022-07-12-22,144.9,22.2,599,0,0,28.3,0
2022-07-12-23,286.8,22.2,599,0.4,0,28.6,0
2022-07-13-00,194.8,27.2,599,0.5,0,28.3,0
2022-07-13-01,314.8,27.2,599,0,0,28.1,0
2022-07-13-02,482.9,27.2,599,0.3,0,27.4,0
2022-07-13-03,402.8,27.2,599,0,0,27.3,0
2022-07-13-04,482.9,27.2,599,0,0,27.6,0
2022-07-13-05,482.9,27.2,599,0,0,27.7,0
2022-07-13-06,402.8,27.2,599,0.8,0.5,29.1,0
2022-07-13-07,402.8,27.2,599,1.9,0.9,30,0
2022-07-13-08,362.8,27.2,599,2.5,1,30.6,0
2022-07-13-09,211.9,27.2,599,2.1,1,31.8,0
2022-07-13-10,289.8,27.2,599,3,1,32,0
2022-07-13-11,184.8,27.2,599,3.6,1,33.3,0
2022-07-13-12,235.4,27.2,599,3.9,1,32.9,0
2022-07-13-13,88.8,27.2,599,4.5,1,32.7,0
2022-07-13-14,15,27.2,599,4.3,1,32.8,0
2022-07-13-15,15,27.2,599,4.9,1,32.5,0
2022-07-13-16,80,27.2,599,3.9,1,32.1,0
2022-07-13-17,15,27.2,599,3.7,0.9,31,0
2022-07-13-18,15,27.2,599,3.1,0,29.6,0
2022-07-13-19,80,27.2,599,1.9,0,29.2,0
2022-07-13-20,10.8,27.2,599,1.2,0,29,0
2022-07-13-21,16.1,27.2,599,0,0,28.2,0
2022-07-13-22,15,27.2,599,0,0,27.8,0
2022-07-13-23,208.8,27.2,599,0.4,0,27.5,0
2022-07-14-00,193.6,27.2,599,0,0,27.1,0
2022-07-14-01,423.2,27.2,599,0,0,26.7,0
2022-07-14-02,362.8,27.2,599,0.4,0,27.3,0
2022-07-14-03,362.8,27.2,599,0,0,27.7,0
2022-07-14-04,362.8,27.2,599,0,0,26.8,0
2022-07-14-05,362.8,27.2,599,0,0,27,0
2022-07-14-06,402.8,27.2,599,0.7,0.5,28.5,0
2022-07-14-07,362.8,27.2,599,0,1,29.6,0
2022-07-14-08,367.8,27.2,599,0.8,1,31.3,0
2022-07-14-09,214.9,27.2,599,1.8,1,32.3,0
2022-07-14-10,260.9,27.2,599,2,1,33,0
2022-07-14-11,161.8,27.2,599,2.1,1,33.4,0
2022-07-14-12,235.4,27.2,599,1.8,1,34.1,0
2022-07-14-13,161.8,27.2,599,1.8,1,34.7,0
2022-07-14-14,18.7,27.2,599,2.1,0.8,35.2,0
2022-07-14-15,23,27.2,599,2.2,0.5,34.9,0
2022-07-14-16,80,27.2,599,2.7,0.2,33.8,0
2022-07-14-17,15,27.2,599,1.9,0,32.6,0
2022-07-14-18,16.1,27.2,599,2.4,0,30.8,0
2022-07-14-19,15,27.2,599,1.5,0,30.4,0
2022-07-14-20,16.1,27.2,599,1.3,0,30,0
2022-07-14-21,15,27.2,599,1.8,0,29.5,0
2022-07-14-22,93.6,27.2,599,0.8,0,29.2,0
2022-07-14-23,198.5,27.2,599,0.8,0,29.1,0
2022-07-15-00,145.9,28.2,599,0.8,0,28.6,0
2022-07-15-01,193.8,28.2,599,0.8,0,28.4,0
2022-07-15-02,313.8,28.2,599,1.1,0,28.7,0
2022-07-15-03,361.8,28.2,599,0.9,0,28.6,0
2022-07-15-04,441.8,28.2,599,1.2,0,28.1,0
2022-07-15-05,481.9,28.2,599,1.4,0,28.6,0
2022-07-15-06,481.9,28.2,599,0.5,0.1,29.1,0
2022-07-15-07,481.9,28.2,599,1.6,1,28.9,0
2022-07-15-08,193.9,28.2,599,1.6,1,29.5,0
2022-07-15-09,135.8,28.2,599,2.2,1,29.2,0
2022-07-15-10,235.8,28.2,599,2.4,0.9,27.7,0
2022-07-15-11,183.9,28.2,599,3.2,1,25.9,0
2022-07-15-12,283.8,28.2,599,2.4,1,28.4,0
2022-07-15-13,193.8,28.2,599,0.8,0.8,28.9,0
2022-07-15-14,15,28.2,599,0.6,1,30,0
2022-07-15-15,15,28.2,599,1.3,1,30.2,0
2022-07-15-16,80,28.2,599,2.1,1,31.1,0
2022-07-15-17,15,28.2,599,1.5,0.4,30.4,0
2022-07-15-18,31.5,28.2,599,1,0,29.5,0
2022-07-15-19,15,28.2,599,0.7,0,28.4,0
2022-07-15-20,15,28.2,599,0.4,0,28.1,0
2022-07-15-21,15,28.2,599,0.7,0,27.8,0
2022-07-15-22,15,28.2,599,0.9,0,27.9,0
2022-07-15-23,67.9,28.2,599,0.4,0,27.6,0
2022-07-16-00,138.6,30.2,600,0.9,0,27.7,0
2022-07-16-01,238.8,30.2,600,0.6,0,27.5,0
2022-07-16-02,191.8,30.2,600,0.8,0,27.3,0
2022-07-16-03,311.8,30.2,600,1.1,0,27.1,0
2022-07-16-04,359.8,30.2,600,0.9,0,26.6,0
2022-07-16-05,359.9,30.2,600,0.6,0,27.5,0
2022-07-16-06,359.9,30.2,600,1,0.1,29.4,0
2022-07-16-07,359.9,30.2,600,1.3,1,30.4,0
2022-07-16-08,379.9,30.2,600,1.7,0.8,31.5,0
2022-07-16-09,379.9,30.2,600,1.7,0,33.4,0
2022-07-16-10,284.9,30.2,600,2.7,0.7,33.4,0
2022-07-16-11,282,30.2,600,2.3,1,32.4,0
2022-07-16-12,234,30.2,600,3.7,1,28.4,0
2022-07-16-13,239,30.2,600,2.1,1,31.3,0
2022-07-16-14,135.4,30.2,600,2.1,1,30.9,0
2022-07-16-15,181.8,30.2,600,1.6,1,31.1,0
2022-07-16-16,90.6,30.2,600,2,1,31.3,0
2022-07-16-17,90.6,30.2,600,1.7,0.7,30.8,0
2022-07-16-18,90.6,30.2,600,1.5,0,29.7,0
2022-07-16-19,80.1,30.2,599,1.6,0,29.3,0
2022-07-16-20,80.1,30.2,600,1.1,0,28.7,0
2022-07-16-21,38.5,30.2,600,1.2,0,28.3,0
2022-07-16-22,10.8,30.2,600,1.1,0,28.2,0
2022-07-16-23,135.3,30.2,600,0.4,0,27.8,0
2022-07-17-00,111.8,30.2,599,1,0,28.1,0
2022-07-17-01,284.8,30.2,599,1.1,0,27.8,0
2022-07-17-02,431.8,30.2,599,0.8,0,27.5,0
2022-07-17-03,311.8,30.2,599,0.5,0,27.6,0
2022-07-17-04,311.8,30.2,599,0.9,0,27.8,0
2022-07-17-05,359.9,30.2,599,1.1,0,28,0
2022-07-17-06,359.9,30.2,599,0.8,0,29.4,0
2022-07-17-07,359.9,30.2,599,2.2,0.9,30,0
2022-07-17-08,359.9,30.2,599,2.1,1,31.8,0
2022-07-17-09,359.9,30.2,599,2.6,1,32.2,0
2022-07-17-10,359.9,30.2,599,3,1,32.3,0
2022-07-17-11,359.9,30.2,599,2.9,1,33.8,0
2022-07-17-12,489.9,30.2,599,3.5,1,34.1,0
2022-07-17-13,312,30.2,599,3.6,1,33.4,0
2022-07-17-14,312,30.2,599,3.4,1,33.1,0
2022-07-17-15,312,30.2,599,3.5,1,32.7,0
2022-07-17-16,237,30.2,599,2.4,1,32.3,0
2022-07-17-17,163.8,30.2,599,2.1,0.1,31.7,0
2022-07-17-18,86.9,30.2,599,1.7,0,30.9,0
2022-07-17-19,103.9,30.2,599,1.4,0,30,0
2022-07-17-20,86.9,30.2,599,1.3,0,29.5,0
2022-07-17-21,80.1,30.2,599,1.1,0,29.1,0
2022-07-17-22,80.1,30.2,599,0.9,0,28.4,0
2022-07-17-23,173.8,30.2,599,0.8,0,28.2,0
2022-07-18-00,211.9,30.2,599,1.1,0,28,0
2022-07-18-01,340.1,30.2,599,1.4,0,28,0
2022-07-18-02,479.9,30.2,599,0.7,0,27.5,0
2022-07-18-03,359.9,30.2,599,0.5,0,27.4,0
2022-07-18-04,359.9,30.2,599,0.7,0,27.5,0
2022-07-18-05,359.9,30.2,599,0.8,0,27.7,0
2022-07-18-06,359.9,30.2,599,1,0.4,28.9,0
2022-07-18-07,359.9,30.2,599,1.7,1,30.2,0
2022-07-18-08,233.9,30.2,599,1.6,1,31.6,0
2022-07-18-09,170.5,30.2,599,2.3,1,31.9,0
2022-07-18-10,190.9,30.2,599,3,1,31.9,0
2022-07-18-11,133.9,30.2,599,2.7,1,32.9,0
2022-07-18-12,233.8,30.2,599,3.5,1,33.6,0
2022-07-18-13,16.1,30.2,599,2.6,1,33.9,0
2022-07-18-14,15,30.2,599,2.8,1,34.6,0
2022-07-18-15,15,30.2,599,3.4,1,34.4,0
2022-07-18-16,15,30.2,599,2.9,1,32.7,0
2022-07-18-17,15,30.2,599,2.5,0.9,31.7,0
2022-07-18-18,15,30.2,599,1.6,0,30.6,0
2022-07-18-19,15,30.2,599,1,0,29.8,0
2022-07-18-20,15,30.2,599,1.1,0,29.3,0
2022-07-18-21,15,30.2,599,1.2,0,29,0
2022-07-18-22,10.8,30.2,599,1.1,0,28.7,0
2022-07-18-23,211.8,30.2,599,1,0,28.6,0
2022-07-19-00,243.3,37.2,599,0.7,0,28.3,0
2022-07-19-01,304.8,37.2,599,0.9,0,28.1,0
2022-07-19-02,472.9,37.2,599,0.7,0,27.9,0
2022-07-19-03,512.9,37.2,599,0.6,0,27.5,0
2022-07-19-04,512.9,37.2,599,0.6,0,27.4,0
2022-07-19-05,512.9,37.2,599,0.6,0,27.7,0
2022-07-19-06,512.9,37.2,599,1.1,0.8,29.2,0
2022-07-19-07,512.9,37.2,599,1.3,1,30.5,0
2022-07-19-08,392.8,37.2,599,1.8,1,32,0
2022-07-19-09,239.9,37.2,599,2.3,1,33.1,0
2022-07-19-10,235.4,37.2,599,2.7,1,33.9,0
2022-07-19-11,146.9,37.2,599,2.1,1,33.8,0
2022-07-19-12,266.8,37.2,599,3.1,1,32.5,0
2022-07-19-13,166.1,37.2,599,4.1,1,32.2,0
